question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku cemas tiap buka dompet, takut nggak cukup duit. Gimana caranya biar nggak panik?;Dompet tipis emang bisa bikin khawatir, ya. Pas panik, coba berhenti, tarik napas, lalu tanya: ‘Fakta apa? Saldo terbatas, tapi aku bisa atur.’ Tulis tiga hal yang bikin kamu bersyukur—mungkin rumah atau makanan. Buat catatan pengeluaran sederhana, dan pilih satu cara hemat, seperti masak di rumah. Langkah ini bantu pikiran tenang. Yuk, coba catat pengeluaran sore ini!;GROK;A1_GROK_FilosofiTeras124-148_53.json;cemas dompet takut cukup duit panik dompet tipis emang khawatir panik henti fakta saldo batas atur syukur makan catat keluar sederhana pilih hemat masak tenang catat keluar sore;-1;0.109626188657976;outlier;-1_diri_takut_sendiri_kecil;cemas dompet takut cukup duit panik dompet tipis emang khawatir panik henti fakta saldo batas atur syukur makan catat keluar sederhana pilih hemat masak tenang catat keluar sore
Aku marah karena tetangga parkir sembarangan. Rasanya pengen protes. Gimana caranya biar nggak emosi?;Parkir sembarangan emang bikin kesel, ya. Coba pas marah, tarik napas dalam, lalu tanya: ‘Fakta apa? Mobilnya salah parkir, tapi nggak berarti sengaja.’ Daripada protes, coba ngobrol santai sama tetangga buat cari solusi, atau fokus ke hal lain yang bikin tenang. Tulis tiga hal yang bikin kamu bersyukur—mungkin rumahmu. Langkah ini bantu kepala dingin. Yuk, coba ngobrol ramah sama tetangga besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;marah tetangga parkir sembarang protes emosi parkir sembarang emang kesel marah fakta mobil salah parkir arti sengaja protes santai tetangga solusi tenang syukur kepala dingin ramah tetangga;-1;0.3106645907534424;outlier;-1_diri_takut_sendiri_kecil;marah tetangga parkir sembarang protes emosi parkir sembarang emang kesel marah fakta mobil salah parkir arti sengaja protes santai tetangga solusi tenang syukur kepala dingin ramah tetangga
Aku stres karena putus sama pacar, rasanya dunia runtuh. Gimana caranya biar nggak lebay?;Putus memang sakit, ya. Coba bayangin dirimu naik balon udara, lihat hidupmu dari atas: putus cuma satu bagian kecil dari cerita panjangmu. Tulis tiga hal yang masih bikin kamu bersyukur—mungkin temen atau hobi. Fokus ke langkah kecil, seperti jalan-jalan atau coba hobi baru. Hidupmu lebih besar dari satu drama. Coba buat satu rencana seru buat akhir pekan ini!;GROK;A1_GROK_FilosofiTeras124-148_53.json;stres putus pacar runtuh lebay putus sakit bayangin diri naik balon udara hidup putus kecil panjang syukur temen kecil jalan jalan hidup drama rencana seru akhir pekan;-1;0.3675933531613294;outlier;-1_diri_takut_sendiri_kecil;stres putus pacar runtuh lebay putus sakit bayangin diri naik balon udara hidup putus kecil panjang syukur temen kecil jalan jalan hidup drama rencana seru akhir pekan
Aku sedih karena gagal wawancara, rasanya malu banget. Gimana caranya biar nggak terlalu dipikirin?;Gagal wawancara bisa bikin malu, ya. Tapi coba pikir: dalam setahun, apakah ini masih akan terasa besar? Tulis tiga hal yang udah kamu capai—mungkin keberanianmu wawancara. Fokus ke apa yang bisa kamu lakuin, seperti tingkatin CV atau apply lagi. Drama ini cuma sementara. Luangin waktu buat hobi yang bikin seneng. Yuk, coba kirim satu lamaran baru besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;sedih gagal wawancara malu terlalu dipikirin gagal wawancara malu tahun udah capai berani wawancara lakuin tingkatin apply drama luangin neng kirim lamar;-1;0.3468041303309869;outlier;-1_diri_takut_sendiri_kecil;sedih gagal wawancara malu terlalu dipikirin gagal wawancara malu tahun udah capai berani wawancara lakuin tingkatin apply drama luangin neng kirim lamar
Aku perempuan dan sering cemas soal penampilanku, takut dianggap jelek. Gimana caranya biar lebih pede?;Tekanan soal penampilan bisa bikin lelah, ya. Coba tulis tiga hal yang bikin kamu bangga sama dirimu—mungkin senyummu atau cara kamu peduli sama orang. Daripada mikir dianggap jelek, fokus ke apa yang kamu suka dari dirimu, seperti pilih baju yang nyaman. Ngobrol sama temen yang suportif bisa bantu ingetin kamu bahwa kamu oke apa adanya. Coba pakai outfit favoritmu besok dan lihat rasanya!;GROK;A1_GROK_FilosofiTeras150-157_26.json;perempuan cemas tampil takut anggap jelek pede tekan tampil lelah bangga diri senyum peduli mikir anggap jelek diri pilih baju nyaman temen suportif ingetin outfit favorit;-1;0.3423863489544697;outlier;-1_diri_takut_sendiri_kecil;perempuan cemas tampil takut anggap jelek pede tekan tampil lelah bangga diri senyum peduli mikir anggap jelek diri pilih baju nyaman temen suportif ingetin outfit favorit
Aku merasa nggak pantes dapat promosi, rasanya aku nggak cukup baik. Gimana caranya biar lebih percaya diri?;Merasa nggak pantes bisa bikin ragu, ya. Coba tanya: ‘Bukti apa aku nggak cukup baik?’ Tulis tiga pencapaianmu di kerja, seperti proyek yang selesai atau pujian dari bos. Itu bukti kamu capable. Fokus ke langkah kecil, seperti tanya feedback atau tingkatin satu skill. Kamu lebih hebat dari yang kamu pikir. Coba tulis satu pencapaian kecil malam ini.;GROK;A1_GROK_FilosofiTeras150-157_26.json;pantes promosi cukup percaya diri pantes ragu bukti cukup capai kerja proyek puji bukti capable kecil feedback tingkatin skill capai kecil;-1;0.3460893873426781;outlier;-1_diri_takut_sendiri_kecil;pantes promosi cukup percaya diri pantes ragu bukti cukup capai kerja proyek puji bukti capable kecil feedback tingkatin skill capai kecil
Aku takut gagal wawancara kerja, rasanya pasti ditolak. Gimana caranya biar nggak panik?;Wawancara bisa bikin jantungan, ya. Coba tanya: ‘Bukti apa aku pasti ditolak?’ Tulis tiga hal yang bikin kamu layak, seperti pengalaman atau kerja kerasmu. Latihan jawab pertanyaan wawancara di depan cermin, dan bayangin sukses ngobrol santai. Kalau panik, tarik napas dalam sambil bilang, ‘Aku udah siap.’ Kamu lebih oke dari yang kamu pikir. Coba latihan satu pertanyaan wawancara malam ini.;GROK;A1_GROK_FilosofiTeras150-157_26.json;takut gagal wawancara kerja tolak panik wawancara jantung bukti tolak layak alam kerja wawancara depan cermin bayangin sukses santai panik udah siap wawancara;-1;0.3453425058616992;outlier;-1_diri_takut_sendiri_kecil;takut gagal wawancara kerja tolak panik wawancara jantung bukti tolak layak alam kerja wawancara depan cermin bayangin sukses santai panik udah siap wawancara
Saya sering merasa tidak cukup baik dibandingkan orang lain. Apa yang bisa saya lakukan?;Perasaan itu pasti berat, tapi kamu tidak sendiri, kok! Alfred Adler menjelaskan bahwa perasaan inferior adalah hal wajar karena kita semua lahir dengan kelemahan. Yang penting, ini bisa jadi pendorong untuk tumbuh. Coba tulis tiga kekuatanmu, sekecil apa pun, seperti kebaikan atau ketekunan. Lakukan satu langkah kecil hari ini, seperti menyelesaikan tugas sederhana, untuk bangun rasa percaya diri. Apa satu hal yang kamu banggakan dari dirimu?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;cukup banding laku berat sendiri alfred adler jelas inferior lahir lemah penting dorong tumbuh kuat kecil tekun laku kecil tugas sederhana percaya diri bangga diri;-1;0.3139149883134882;outlier;-1_diri_takut_sendiri_kecil;cukup banding laku berat sendiri alfred adler jelas inferior lahir lemah penting dorong tumbuh kuat kecil tekun laku kecil tugas sederhana percaya diri bangga diri
Saya merasa pola hidup saya sekarang tidak sehat. Bisakah saya mengubahnya?;Keinginan untuk ubah pola hidup adalah langkah besar, dan kamu bisa melakukannya! Alfred Adler bilang gaya hidup terbentuk sejak usia 4-5 tahun, tapi bisa diubah kalau kamu sadar dan sengaja mengarahkan tujuan baru. Coba tulis satu kebiasaan yang ingin kamu ubah dan ganti dengan langkah kecil, seperti meditasi 5 menit alih-alih scrolling media sosial. Apa satu pola yang ingin kamu perbaiki?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;pola hidup sehat ubah ubah pola hidup laku alfred adler gaya hidup bentuk sejak usia tahun ubah sengaja arah tuju ubah kecil meditasi scrolling media sosial pola;-1;0.3527878101869062;outlier;-1_diri_takut_sendiri_kecil;pola hidup sehat ubah ubah pola hidup laku alfred adler gaya hidup bentuk sejak usia tahun ubah sengaja arah tuju ubah kecil meditasi scrolling media sosial pola
Saya merasa sulit mandiri karena dulu dimanjakan. Bagaimana cara berubah?;Keinginan untuk mandiri adalah tanda kekuatan batin! Alfred Adler bilang gaya hidup manja bisa kurangi minat sosial, tapi kamu bisa berubah. Coba ambil tanggung jawab kecil, seperti atur jadwal harianmu sendiri. Tulis satu keberhasilan mandiri yang bikin bangga. Langkah kecil bawa perubahan besar! Apa satu tugas yang bisa kamu coba sendiri?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;sulit mandiri manja ubah mandiri kuat batin alfred adler gaya hidup manja kurang sosial ubah kecil atur jadwal sendiri hasil mandiri bangga kecil bawa ubah tugas sendiri;-1;0.4219043204912659;outlier;-1_diri_takut_sendiri_kecil;sulit mandiri manja ubah mandiri kuat batin alfred adler gaya hidup manja kurang sosial ubah kecil atur jadwal sendiri hasil mandiri bangga kecil bawa ubah tugas sendiri
Saya merasa tidak dihargai sejak kecil. Bagaimana cara membangun rasa percaya diri?;Perasaan itu pasti berat, tapi kamu kuat untuk ubah narasi hidupmu! Alfred Adler bilang gaya hidup diabaikan bisa muncul dari rasa kurang dicintai, tapi kamu bisa bangun rasa percaya diri. Tulis tiga hal yang kamu capai sendiri, seperti selesaikan tugas atau bantu teman. Coba afirmasi positif, seperti ‘saya berharga’. Apa satu pencapaian yang bikin kamu bangga?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;harga sejak kecil percaya diri berat kuat ubah narasi hidup alfred adler gaya hidup abai muncul kurang cinta percaya diri capai sendiri tugas teman afirmasi positif harga capai bangga;-1;0.3633149246658747;outlier;-1_diri_takut_sendiri_kecil;harga sejak kecil percaya diri berat kuat ubah narasi hidup alfred adler gaya hidup abai muncul kurang cinta percaya diri capai sendiri tugas teman afirmasi positif harga capai bangga
Saya sering merasa harus lindungi diri dari kritik. Bagaimana cara lebih terbuka?;Kamu peka dengan perasaanmu, dan itu langkah besar! Alfred Adler bilang penderita neurosis sering lindungi harga diri karena takut dikritik. Untuk terbuka, coba lihat kritik sebagai peluang belajar—tanyakan ‘apa yang bisa saya ambil dari ini?’. Tulis satu kritik yang ternyata bantu kamu tumbuh. Berbagi dengan teman dekat juga bantu. Apa satu kritik yang ingin kamu hadapi?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;lindung diri kritik peka alfred adler derita neurosis lindung harga diri takut kritik kritik peluang kritik nyata tumbuh teman dekat kritik hadap;-1;0.0966079198359258;outlier;-1_diri_takut_sendiri_kecil;lindung diri kritik peka alfred adler derita neurosis lindung harga diri takut kritik kritik peluang kritik nyata tumbuh teman dekat kritik hadap
Saya kadang meremehkan orang lain untuk merasa lebih baik. Bagaimana cara berhenti?;Menyadari ini menunjukkan kamu ingin jadi lebih baik—itu keren! Alfred Adler bilang depreciation adalah cara lindungi harga diri, tapi bisa bikin hubungan renggang. Coba rayakan prestasi orang lain, seperti ucapkan ‘kerja bagus’ ke teman. Tulis tiga hal yang kamu kagumi dari orang terdekat. Apa satu sifat orang lain yang ingin kamu hargai?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;remeh henti tunjuk keren alfred adler depreciation lindung harga diri renggang raya prestasi kerja bagus teman kagum dekat sifat harga;-1;0.3660295407018984;outlier;-1_diri_takut_sendiri_kecil;remeh henti tunjuk keren alfred adler depreciation lindung harga diri renggang raya prestasi kerja bagus teman kagum dekat sifat harga
Saya sering menyalahkan orang lain saat gagal. Bagaimana cara bertanggung jawab?;Keberanianmu untuk refleksi adalah langkah besar! Alfred Adler bilang accusation adalah cara lindungi harga diri, tapi bertanggung jawab bikin kita tumbuh. Coba akui satu kegagalan kecil dan tanya: ‘apa yang bisa saya pelajari?’. Tulis satu langkah untuk perbaiki kesalahan. Berbagi dengan teman juga bantu. Apa satu situasi yang ingin kamu tangani berbeda?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;salah gagal berani refleksi alfred adler accusation lindung harga diri tumbuh gagal kecil salah teman situasi tangan;-1;0.3538449984570298;outlier;-1_diri_takut_sendiri_kecil;salah gagal berani refleksi alfred adler accusation lindung harga diri tumbuh gagal kecil salah teman situasi tangan
Saya sering menarik diri saat stres. Bagaimana cara tetap terlibat?;Menarik diri saat stres itu wajar, dan kamu hebat karena ingin tetap terlibat! Alfred Adler bilang withdrawal adalah cara hindari kesulitan, tapi koneksi bikin kita kuat. Coba ikut satu aktivitas kecil, seperti ngobrol dengan teman atau ikut acara komunitas. Tulis satu alasan kenapa kamu ingin terhubung. Apa satu langkah kecil untuk tetap aktif?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;diri stres tetap libat diri stres tetap libat alfred adler withdrawal hindar sulit koneksi kuat aktivitas kecil teman acara alas kecil tetap;-1;0.1139644769330606;outlier;-1_diri_takut_sendiri_kecil;diri stres tetap libat diri stres tetap libat alfred adler withdrawal hindar sulit koneksi kuat aktivitas kecil teman acara alas kecil tetap
Saya merasa mundur saat menghadapi masalah. Bagaimana cara maju lagi?;Merasa mundur itu manusiawi, tapi kamu punya kekuatan untuk maju! Alfred Adler bilang moving backward mirip regresi, sering karena takut gagal. Coba hadapi satu masalah kecil, seperti selesaikan tugas tertunda, dan rayakan keberhasilanmu. Tulis satu tujuan kecil untuk minggu ini. Apa satu langkah yang bisa bikin kamu merasa bergerak maju?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;mundur hadap maju mundur manusiawi kuat maju alfred adler moving backward mirip regresi takut gagal hadap kecil tugas tunda raya hasil tuju kecil minggu gerak maju;-1;0.3840443802502373;outlier;-1_diri_takut_sendiri_kecil;mundur hadap maju mundur manusiawi kuat maju alfred adler moving backward mirip regresi takut gagal hadap kecil tugas tunda raya hasil tuju kecil minggu gerak maju
Saya takut gagal jadi sering tidak bertindak. Bagaimana cara lebih proaktif?;Takut gagal itu wajar, tapi kamu bisa bergerak maju! Alfred Adler bilang standing-still adalah cara hindari kecemasan, tapi tindakan kecil bikin perubahan. Coba lakukan satu hal yang tadinya kamu tunda, seperti kirim email atau coba hobi baru. Tulis satu keberhasilan kecil untuk ingatkan kamu mampu. Apa satu tindakan kecil yang ingin kamu coba?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;takut gagal tindak proaktif takut gagal gerak maju alfred adler standing still hindar cemas tindak kecil ubah laku tadi tunda kirim email hasil kecil ingat mampu tindak kecil;-1;0.6636810995694491;outlier;-1_diri_takut_sendiri_kecil;takut gagal tindak proaktif takut gagal gerak maju alfred adler standing still hindar cemas tindak kecil ubah laku tadi tunda kirim email hasil kecil ingat mampu tindak kecil
Saya sering ragu saat buat keputusan. Bagaimana cara lebih tegas?;Keraguan itu bisa bikin bingung, tapi kamu punya kekuatan untuk tegas! Alfred Adler bilang hesitating sering muncul saat kita takut salah. Coba buat keputusan kecil, seperti pilih menu makan malam, dan percaya itu oke. Tulis pro dan kontra untuk keputusan besar. Apa satu keputusan kecil yang bisa kamu ambil hari ini?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;ragu putus tegas ragu kuat tegas alfred adler hesitating muncul takut salah putus kecil pilih menu makan percaya kontra putus putus kecil;-1;0.3830053782055771;outlier;-1_diri_takut_sendiri_kecil;ragu putus tegas ragu kuat tegas alfred adler hesitating muncul takut salah putus kecil pilih menu makan percaya kontra putus putus kecil
Saya sering bikin alasan untuk hindari tantangan. Bagaimana cara lebih berani?;Kamu jujur dengan diri sendiri—itu langkah berani! Alfred Adler bilang constructing obstacle adalah cara hindari tantangan dengan alasan. Coba hadapi satu tantangan kecil, seperti coba skill baru, dan anggap kesalahan sebagai pembelajaran. Tulis satu alasan kenapa kamu ingin hadapi tantangan. Apa satu tantangan kecil yang ingin kamu coba?;GROK;A1_GROK_PsikologiKepribadian119-146_57.json;alas hindar tantang berani jujur diri sendiri berani alfred adler constructing obstacle hindar tantang alas hadap tantang kecil skill anggap salah alas hadap tantang tantang kecil;-1;0.3309801608319817;outlier;-1_diri_takut_sendiri_kecil;alas hindar tantang berani jujur diri sendiri berani alfred adler constructing obstacle hindar tantang alas hadap tantang kecil skill anggap salah alas hadap tantang tantang kecil
