index,question,document,old_topic,new_topic,similarity,reassigned,stage
207,"Aku pengen kasih feedback ke tim, tapi takut dikira ngatur. Gimana caranya biar kata-kataku diterima positif?",feedback takut ngatur kata kata terima positif feedback takut ngatur saran takut bossy bahasa efektif butuh struktur empati apresiasi kerja keren masuk susun feedback jelas hasil suportif sukses bareng masuk jaga vibe kolaboratif senyum ragu temen feedbackmu kata kata positif,-1,18,0.65284264,True,medium
209,"Aku ngerasa susah ekspresiin ide di grup kuliah, kayak takut salah. Gimana caranya biar aku lebih pede ngomong?",ngerasa susah ekspresiin grup kuliah takut salah pede ngomong susah ekspresiin grup kuliah panggung akademik takut fals bahasa alat sosial kunci koneksi sederhana dengar temen respons bagus tambahin percaya diri turut takut ngomong temen dekat tadi grup kuliaimu pede,-1,22,0.6957679,True,medium
210,Apa tujuan utama dari psikologi komunikasi?,tuju utama psikologi komunikasi psikologi komunikasi detektif perilaku bincang tuju paham kepala komunikasi ramal reaksi bahkan arah interaksi positif kata ilmu komunikasi jalan bawa dampak hati,-1,-1,0.63592064,False,rejected
211,aku sering merasa canggung saat ngobrol dengan temen baru. Gimana caranya biar komunikasiku lebih efektif dan menyenangkan?,canggung temen komunikasi efektif senang canggung ubah momen seru komunikasi efektif senyum sederhana seru pintu erti obrol alir dengar tunjuk peduli jangan takut kecil diri suasana hangat senang penting diri sendiri asli magnet sosial bareng canggung,-1,14,0.79135597,True,high
213,aku merasa kesepian meskipun punya temen. Gimana caranya komunikasi bisa membantu aku merasa lebih terhubung?,sepi temen komunikasi sepi muncul keliling komunikasi hangat kunci temenmu film ikat emosional ungkap lembut kangen seru kapan catch pintu temenmu sendiri dengerin sepenuh hati,-1,14,0.71400714,True,medium
214,"aku sering merasa pikiranku memutarbalikkan kenyataan, misalnya takut orang marah padahal nggak ada bukti. Apa yang bisa aku lakukan?",memutarbalikkan nyata takut marah padahal bukti laku sutradara drama sendiri alami tafsir teknik reality check diri sendiri bukti marah fakta susah kertas banding nyata otak objektif momen drama perspektif,-1,-1,0.62880886,False,rejected
215,"aku pengen lebih dekat sama kolega di kantor, tapi nggak tahu mulai dari mana. Ada tips nggak?",dekat kolega kantor tahu tips akrab temen kantor keren komunikasi kecil hangat selamat pagi mood weekend kemarin obrol ringan suasana cair nyaman momen bawa magnet akrab penting tunjuk tari tulus situasi kantor saran spesifik,-1,-1,0.58195496,False,rejected
216,aku pengen jadi komunikator yang lebih baik di depan temen-temenku. Apa yang harus aku perhatikan?,komunikator depan temen temenku perhati komunikator tonton seru pertama perhati bahasa tubuh senyum kontak mata nyaman sesuai gaya ngomongmu audiens santai temen dekat akhir dengar respon sekal tuju libat situasi improve tips,-1,-1,0.61880636,False,rejected
217,Apa perbedaan antara respon pasif dan aktif dari komunikan dalam komunikasi?,respon pasif komunikan komunikasi respon pasif sisi koin komunikasi respon pasif dengar paham pesan tunjuk reaksi angguk pelan diam diam erti respon reaksi nyata balik bahkan tunjuk ekspresi wajah jelas penting respon obrol hidup tunjuk libat,-1,-1,0.58648443,False,rejected
218,"Aku sering nggak bisa santai di acara formal, padahal di tempat santai aku oke. Gimana caranya biar aku lebih fleksibel?",santai acara formal padahal tempat santai fleksibel acara formal kaku luwes psikologi sesuai perilaku suasana overthinking susah santai acara visualisasi diri ringan sana sederhana acara seru rileks tegang acara formal nyaman trik spesifik,-1,-1,0.6077413,False,rejected
219,"Aku merasa tertekan karena harus ikut norma temen-temenku, padahal nggak nyaman. Gimana caranya aku tetap jadi diri sendiri?",tekan norma temen temenku padahal nyaman tetap diri sendiri tekan norma temen sesak diri sendiri psikologi norma sosial lupa identitas tetap batas sopan cukup tetap lakuin norma nyaman imbang,-1,14,0.71150374,True,medium
220,"Aku sering bingung ngerti situasi sosial, kayak nggak lihat gambaran besarnya. Gimana caranya biar aku lebih paham konteks?",situasi sosial paham konteks situasi sosial puzzle pusing psikologi otak teori gestalt acara sosial siapa suasana tuju acara catat tunjuk senyum topik obrol paham konteks situasi sosial pola seluruh,-1,-1,0.59477496,False,rejected
221,"Aku nervous banget ketemu orang baru, takut nggak nyambung. Gimana caranya biar jumpa pertamaku lebih smooth?",nervous takut nyambung jumpa pertama smooth buku seru degan smooth senyum kontak mata ramah obrol topik ringan asal acara seru dengar lampu hijau antusias lanjutin nervous pelan situasi canggung trik,-1,-1,0.6284208,False,rejected
223,Aku sering ragu buat ngobrol sama orang baru karena takut nggak cocok. Gimana caranya biar aku lebih yakin buat kontak awal?,ragu takut cocok yakin kontak awal ragu panggung yakin sikap ramah lampu hijau obrol ringan seru senyum kontak mata approachable ingat obrol cocok obrol pede momen ragu trik santai,-1,-1,0.6429751,False,rejected
224,"Aku sering coba bercanda pas berantem sama temen, tapi malah bikin dia kesel. Gimana caranya pakai humor yang bener?",canda antem temen malah kesel humor canda antem tengah badai kunci humor ringan nyakitin ribut telat nyengir film drama plot twist telat hindar ejek suasana udah reda ketawa empati serius dengerin momen canda gagal humor,-1,18,0.70605946,True,medium
225,"Aku pengen bikin kesan baik pas ketemu temen baru, tapi sering kehabisan kata. Apa yang bisa aku bilang?",kesan temen habis kata kesan denger kenal simpel nama neng terus puji tulus keren jaga obrol positif ringan seru habis kata dengar lanjut momen temen asyik,-1,18,0.8177471,True,high
226,"Aku pengen obrolan sama sahabat lebih dalam, nggak cuma soal harian. Gimana caranya bikin obrolan lebih bermakna?",obrol sahabat obrol makna obrol sahabat duet hati personal lately mikirin tuju hidup mimpi excited dengar penuh perhati jangan takut neng curhat topik obrolin,-1,18,0.6957709,True,medium
227,Apa saja komponen yang dianalisis dalam psikologi komunikasi kelompok?,komponen analis psikologi komunikasi kelompok psikologi komunikasi detektif nyari tahu obrol kelompok sukses gagal komponen analis komunikator ngomong pesan terima pesan terima olah pesan proses otak terima karakteristik komunikan sifat alam tahu komunikasi nyambung malah kacau puzzle,-1,1,0.6793434,True,medium
229,"Aku harus presentasi di depan kelompok besar, tapi takut nggak bikin orang terkesan. Gimana caranya biar pesanku ngena?",presentasi depan kelompok takut pesan ngena presentasi depan panggung degan seru pesan ngena nyambung pusing gara gara gunain lantang hangat tambah gestur senyum gera tangan sisip poin libat bayangin topik presentasi trik pukau,-1,18,0.6940447,True,medium
230,"Aku ngerasa nggak dapat apa-apa dari grup belajarku, kayak cuma ngasih tapi nggak dikasih. Gimana caranya biar grup lebih adil?",ngerasa grup ngasih grup adil ngerasa ngasih grup solo backing vocal capek sendiri psikologi grup adil saling untung ngomong jujur anggota neng butuh input usulin tugas bawa ubah pikirin grup worth grup menang,-1,-1,0.58085644,False,rejected
231,Aku merasa nggak betah di grup karena kayak nggak dianggep. Gimana caranya biar aku merasa lebih diterima?,betah grup dianggep terima betah grup panggung tepuk tangan butuh terima tunjukkin tari grup seru proyek diri sukses abai jujur santai dilibatin masuk grup,-1,-1,0.5449595,False,rejected
232,"Timku susah komitmen sama aturan, kayak nggak serius. Gimana caranya biar semua patuh sama kesepakatan?",susah komitmen atur serius patuh sepakat komitmen main asal asal harmoni patuh ulang sepakat bareng sepakat atur jelas adil telat tambah contoh patuh duluan puji komitmen keren time bandel santai notice susah patuh serius atur solusi,-1,-1,0.57831913,False,rejected
233,Apa tujuan utama psikologi komunikasi dalam menganalisis proses komunikasi?,tuju utama psikologi komunikasi analis proses komunikasi psikologi komunikasi detektif perilaku tuju urai komunikasi reaksi ramal stimulus prediksi reaksi netizen postingan akhir kendali arti ngatur komunikasi efek sesuai harap pesan gerak inti komunikasi jernih makna,-1,-1,0.5527113,False,rejected
235,"Aku pengen bikin video medsos tentang self-care, tapi takut nggak ngefek. Gimana caranya biar orang terinspirasi?",medsos self care takut ngefek inspirasi self care tari keren ngefek relatable lupa jaga diri journaling tips simpel cukup visual calming pastel aksi self care interaksi tonton lewat komen inspiratif,-1,19,0.6861715,True,medium
236,"Aku baru gabung grup medsos profesional, tapi ngerasa outsider. Gimana caranya biar aku diterima dan aktif?",gabung grup medsos profesional ngerasa outsider terima gabung grup profesional masuk studio musik awal grogi grup tutup ikat kuat kenal kerja bidang komen postingan insight strategi tips anggota senior saran diskusi kenal grup,-1,-1,0.46974117,False,rejected
237,Apa yang dimaksud dengan ruang publik dalam konteks psikologi komunikasi?,ruang publik konteks psikologi komunikasi ruang publik panggung ngomong turut habermas tempat siapa sosial politik ekonomi dominasi diskusi forum medsos alir saling psikologi komunikasi ruang paham opini bentuk pengaruh perilaku sosial,-1,-1,0.53298163,False,rejected
238,"Aku ngerasa pendapatku di grup medsos nggak dihargai, kayak didominasi orang lain. Gimana caranya biar suasananya lebih adil?",ngerasa grup medsos harga dominasi suasana adil harga grup didenger sebel suasana adil tunjukkin respect bagus tambahin percaya diri dominasi usul atur gilir ngomong admin grup grup dengar,-1,-1,0.51124084,False,rejected
239,"Aku pengen bikin komunitas medsos yang kolaboratif, tapi nggak tahu topik apa yang bikin orang antusias. Ada saran?",medsos kolaboratif tahu topik antusias saran kolaboratif panggung bareng seru pilih topik hati getar sehat mental seni bahagia momen positif posting momen kecil senyum kolaborasi challenge self care ruang anggota passion topik antusias,-1,-1,0.5867036,False,rejected
240,Apa tujuan utama psikologi komunikasi dalam menganalisis proses komunikasi?,tuju utama psikologi komunikasi analis proses komunikasi psikologi komunikasi detektif nyari tahu rahasia balik obrol tuju urai komunikasi ramal reaksi hadap pesan kendali komunikasi efektif ngeliat komunikator pesan komunikan kata kata marah tuju inti komunikasi jembatan kuat saling,-1,-1,0.6161936,False,rejected
243,"Aku ngerasa orang lain harus selalu bantu aku, karena aku juga bantu mereka. Itu adil, kan?",ngerasa adil ngerasa adil situasi balas harap balas neng contoh situasi,-1,33,0.6649943,True,medium
244,"Aku ngerasa orang di kantor harus lebih sopan sama aku. Aku harus ngomong gitu ke mereka, kan?",ngerasa kantor sopan ngomong paham hormat langsung sopan malah suasana tegang tunjukin sikap sopan santai nyaman situasi kesel,-1,-1,0.6429258,False,rejected
246,"Kalau aku nggak suka sama seseorang, apa aku harus tetep deket sama dia?",deket nyaman jarak kata diri sendiri cocok harga nyaman,-1,-1,0.6291226,False,rejected
247,"Aku merasa hidupku berat banget, semua kayak nggak berjalan sesuai rencana. Aku harus gimana?",hidup berat jalan sesuai rencana lelah hidup naik turun daki gunung jalan terjal lama lakuin kecil hidup jalan jalan sebentar temen pelan pelan perlu buru buru,-1,17,0.7313308,True,medium
249,"Aku merasa hidupku penuh drama, tiap hari ada aja masalah. Aku harus gimana?",hidup penuh drama naik roller coaster hidup penuh drama paling ngelarin kecil beban ringan,-1,-1,0.64602077,False,rejected
253,Aku ngerasa hidupku berantakan setelah pindah kota. Kenapa ya aku nggak bisa ngatasin ini?,ngerasa hidup beranta pindah kota ngatasin pindah kota ubah hidup kacau hilang temen nyaman kecil kenal tetangga paling kangen kota lama,-1,17,0.719064,True,medium
255,"Aku suka menyendiri, tapi orang bilang itu nggak sehat. Apa bener gitu?",sendiri sehat sendiri recharge energi isolasi sedih perlu imbang sehat mental sosial dukung nyaman sendiri connect,-1,31,0.70584023,True,medium
256,Aku merasa nggak punya kontrol atas hidupku. Apa yang salah sama aku?,kontrol hidup salah salah kontrol datang tekan luar situasi hidup ekspektasi kecil atur putus sederhana daya kecil kendali,-1,17,0.67511547,True,medium
257,"Aku nggak suka ngobrol sama orang lain, apa itu berarti aku nggak sehat secara mental?",arti sehat mental otomatis arti sehat preferensi sosial isolasi sedih koneksi kecil chat temen nyaman,-1,14,0.7888511,True,high
259,Aku ngerasa nggak punya temen di kota baru ini. Apa aku yang salah?,ngerasa temen kota salah salah pindah tempat berat butuh koneksi imigran isolasi kecil tetangga ngerasa susah nyambung dengerin,-1,-1,0.5574559,False,rejected
262,Aku ngerasa orang-orang benci aku karena kulitku gelap. Apa aku harus pindah aja?,ngerasa benci kulit gelap pindah berat ngerasa benci ubah rasisme sumber stres bukan salah pindah bukan solusi pikirin hadap situasi ngerasa benci dengerin,-1,-1,0.5176084,False,rejected
263,Aku ngerasa takut kena teroris pas di tempat umum. Apa ini cuma aku?,ngerasa takut kena teroris tempat umum sendiri takut terorisme nyata takut cemas takut tempat umum pikirin ngurangin cemas,-1,-1,0.5567743,False,rejected
264,"Kadang aku ngerasa sendirian banget, meskipun banyak orang di sekitarku. Apa ini normal?",ngerasa sendiri emosional kurang dukung sosial harga cinta hati hati nemenin,-1,0,0.74232805,True,medium
267,"Aku merasa bosku nggak adil, cuma orang tertentu yang dipuji. Ini bikin aku nggak semangat kerja. Apa yang harus aku lakukan?",adil puji semangat kerja laku harga down konstruktif feedback kerja mempan mentor rekan kerja dukung penting jangan biarin lupa nilai diri adil,-1,-1,0.610344,False,rejected
268,Kenapa aku merasa nggak bisa sukses kayak orang lain? Apa karena aku punya fobia sosial?,sukses fobia sosial paham fobia sosial batas sulit interaksi wawancara kerja networking penting sukses fobia sosial tetap capai tuju strategi tepat terapi sosial kecil kecil kecil ngatasin fobia situ,-1,14,0.6705369,True,medium
270,Aku merasa nggak bisa ngapa-ngapain karena lingkunganku toxic. Apa aku salah?,toxic salah salah berat penuh tekan dukung jebak kecil lindung diri diri sendiri temen percaya tempat,-1,30,0.6903243,True,medium
274,"Aku merasa nggak punya kendali atas hidupku, Emilia. Semuanya kacau.",kendali hidup kacau overwhelming luar kendali dengerin kecil atur jadwal sederhana pilih tugas kecil kuasa turut,-1,17,0.65923727,True,medium
275,Aku pengen banget jadi sempurna di mata orang lain. Apa salah kalau aku berusaha keras buat itu?,sempurna mata salah usaha kejar sempurna lelah sempurna diri sendiri bahagia bukan lanjut,-1,33,0.6862016,True,medium
283,Aku ngerasa nggak betah di rumah karena orang tuaku kerja mulu. Gimana caranya aku nggak kesepian?,ngerasa betah kerja mulu sepi sepi berat manfaat sendiri baca buku giat sekolah jadwal khusus bareng butuh temen,-1,-1,0.5347166,False,rejected
284,Aku merasa malu kalau orang tahu aku depresi. Gimana caranya biar nggak malu?,malu tahu depresi malu malu depresi kondisi sehat sakit fisik perlu malu percaya bahkan ngerasa sendiri peduli dukung malu dengerin,-1,0,0.74060076,True,medium
288,Aku merasa nggak bisa ngontrol hidupku. Semua kayak kejadian begitu aja. Gimana caranya biar aku nggak gini?,ngontrol hidup kendali lelah kecil jadwal pilih tuju kecil tahu hidup kontrol kecil kendali,-1,17,0.6918574,True,medium
289,"Aku nggak punya temen deket, dan rasanya nggak ada yang peduli. Gimana caranya biar aku nggak kesepian?",temen deket peduli sepi sepi berat koneksi kecil neng situ,-1,30,0.70335966,True,medium
